,,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE
,,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted
Marshall,MARSHALLTOWN 2-2,0,0.48,0.0,0.64,0,0.0,0.0,0,0.8,0.0,0.48,0.0,0.0,0.0
Marshall,MARSHALLTOWN 3-1,0,0.48,0.0,0.48,0,0.0,0.32,0,0.64,0.0,0.32,0.0,0.0,0.0
Marshall,MARSHALLTOWN 3-2,0,0.8,0.0,0.96,0,0.0,0.0,0,1.12,0.0,0.0,0.0,0.0,0.0
Marshall,MARSHALLTOWN 4-1,0,0.48,0.0,0.64,0,0.0,0.0,0,0.96,0.0,0.0,0.0,0.0,0.0
Marshall,MARSHALLTOWN 4-2,0,0.48,0.0,0.64,0,0.0,0.0,0,0.64,0.0,0.48,0.0,0.0,0.0
Marshall,STATE CENTER,0,0.32,0.0,0.48,0,0.0,0.0,0,0.32,0.0,0.0,0.0,0.0,0.0
Marshall,TAYLOR,0,0.32,0.0,0.32,0,0.0,0.0,0,0.16,0.0,0.0,0.0,0.0,0.0
Marshall,TIMBER CREEK,0,0.16,0.0,0.16,0,0.0,0.16,0,0.0,0.16,0.0,0.0,0.0,0.0
Mills,Deer Creek/White Cloud,0,0.0,0.0,0.0,0,0.0,0.1556,0,0.0,0.0,0.0,0.0,0.0,0.0
Mills,Emerson/Hastings/Indian Creek,0,0.0,0.0,0.0,0,0.0,0.1556,0,0.0,0.0,0.1556,0.0,0.0,0.0
Mills,Glenwood Township,0,0.0,0.0,0.1556,0,0.0,0.1556,0,0.1556,0.0,0.1556,0.0,0.0,0.0
Mills,Glenwood Ward 1,0,0.0,0.0,0.3111,0,0.0,0.1556,0,0.1556,0.0,0.1556,0.0,0.0,0.0
Mills,Glenwood Ward 2,0,0.1556,0.0,0.1556,0,0.0,0.0,0,0.3111,0.0,0.1556,0.0,0.0,0.0
Mills,Glenwood Ward 3,0,0.3111,0.0,0.3111,0,0.0,0.1556,0,0.1556,0.0,0.1556,0.0,0.0,0.0
Mills,Henderson/Anderson,0,0.0,0.0,0.1556,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Mills,Malvern/Tabor/Center Twp/Rawles Twp/Silver Creek,0,0.1556,0.0,0.4667,0,0.0,0.0,0,0.4667,0.0,0.1556,0.0,0.0,0.0
Mills,Oak/St. Mary,0,0.3111,0.0,0.6222,0,0.0,0.0,0,0.3111,0.0,0.0,0.0,0.0,0.0
Mills,Pacific Junction/Lyons/Platville,0,0.1556,0.0,0.1556,0,0.0,0.0,0,0.1556,0.0,0.0,0.0,0.0,0.0
Mills,Silver City/Ingraham,0,0.1556,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell,Mitchell 10,0,0.0,0.0,0.15,0,0.0,0.15,0,0.075,0.0,0.0,0.0,0.0,0.0
Mitchell,Mitchell 11,0,0.075,0.0,0.0,0,0.0,0.075,0,0.0,0.0,0.0,0.075,0.0,0.0
Mitchell,Mitchell 12,0,0.075,0.0,0.075,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell,Mitchell 5,0,0.075,0.0,0.075,0,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell,Mitchell 6,0,0.0,0.0,0.225,0,0.0,0.225,0,0.0,0.0,0.15,0.0,0.0,0.0
Mitchell,Mitchell 7,0,0.0,0.0,0.225,0,0.0,0.225,0,0.0,0.0,0.225,0.0,0.0,0.0
Mitchell,Mitchell 8,0,0.15,0.0,0.0,0,0.0,0.225,0,0.15,0.0,0.0,0.0,0.0,0.0
Mitchell,OSAGE 01 (Mitchell 5),0,0.225,0.0,0.0,0,0.0,0.15,0,0.15,0.0,0.0,0.075,0.0,0.0
Mitchell,OSAGE 02 (Mitchell 6),0,0.075,0.0,0.15,0,0.0,0.15,0,0.0,0.0,0.075,0.0,0.0,0.0
Mitchell,OSAGE 03 (Mitchell 7),0,0.15,0.0,0.0,0,0.0,0.225,0,0.0,0.0,0.15,0.0,0.0,0.0
Mitchell,OSAGE 04 (Mitchell 8),0,0.075,0.0,0.225,0,0.0,0.225,0,0.0,0.0,0.15,0.0,0.0,0.0
Monona,ASHTON BELVIDERE KENNEBEC LINCOLN FRANKLIN TURIN,0,0.0,0.0,0.1,0,0.0,0.15,0,0.1,0.0,0.05,0.0,0.0,0.0
Monona,CASTANA CENTER JORDAN,0,0.0,0.0,0.05,0,0.0,0.05,0,0.05,0.0,0.05,0.0,0.0,0.0
Monona,COOPER MAPLE MAPLETON,0,0.4,0.0,0.15,0,0.0,0.0,0,0.1,0.0,0.1,0.0,0.0,0.0
Monona,FAIRVIEW GRANT LAKE RODNEY WEST FORK WHITING,0,0.15,0.0,0.15,0,0.0,0.0,0,0.0,0.1,0.15,0.0,0.0,0.0
Monona,MOORHEAD SOLDIER SOLDIER CITY SPRING VALLEY WILLOW,0,0.0,0.0,0.1,0,0.0,0.1,0,0.05,0.0,0.1,0.0,0.0,0.0
Monona,ONAWA Ward 1,0,0.05,0.0,0.15,0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0
Monona,ONAWA Ward 2- NE Franklin,0,0.1,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.15,0.0,0.0,0.0
Monona,ONAWA Ward 3,0,0.0,0.0,0.1,0,0.0,0.0,0,0.05,0.1,0.1,0.0,0.0,0.0
Monona,ONAWA Ward 4,0,0.0,0.0,0.1,0,0.0,0.0,0,0.15,0.0,0.0,0.0,0.0,0.0
Monona,SHERMAN SE FRANKLIN BLENCOE SIOUX,0,0.05,0.0,0.05,0,0.0,0.1,0,0.0,0.0,0.1,0.0,0.0,0.0
Monona,ST CLAIR UTE,0,0.0,0.0,0.05,0,0.0,0.05,0,0.05,0.0,0.05,0.0,0.0,0.0
Monroe,CTHSE - Monroe Precinct 5,0,0.0,0.0,0.1846,0,0.0,0.2769,0,0.1846,0.0,0.1385,0.0,0.0,0.0
Monroe,LOVILIA - Monroe Precinct 6,0,0.0462,0.0,0.1846,0,0.0,0.0,0,0.0923,0.0,0.0923,0.0,0.0,0.0
Monroe,MELROSE - Monroe Precinct 7,0,0.0923,0.0,0.0923,0,0.0,0.0462,0,0.0,0.0,0.0,0.0,0.0,0.0
Monroe,No. 1-Albia First Ward,0,0.1846,0.0,0.2769,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Monroe,No. 2-Albia Second Ward,0,0.1385,0.0,0.0462,0,0.0,0.0,0,0.0462,0.0462,0.0,0.0,0.0,0.0
Monroe,No. 3-Albia Third Ward,0,0.0,0.0,0.1385,0,0.0,0.1385,0,0.0923,0.0,0.0,0.0,0.0,0.0
Monroe,No. 4-Albia Fourth Ward,0,0.0923,0.0,0.0,0,0.0,0.0923,0,0.1385,0.0,0.0923,0.0,0.0,0.0
Montgomery,4 GRFLD LNCLN SHER PILOT GROVE TWP ELLIOTT,0,0.08,0.0,0.08,0,0.0,0.08,0,0.0,0.0,0.0,0.0,0.0,0.0
Montgomery,5 PILOT GROVE FRANKFORT DOUGLAS WASH TWP GRANT,0,0.0,0.0,0.08,0,0.0,0.08,0,0.0,0.0,0.08,0.0,0.0,0.0
Montgomery,6 WEST GRANT SCOTT TWP COBURG STANTON,0,0.0,0.0,0.08,0,0.0,0.0,0,0.16,0.08,0.08,0.0,0.0,0.0
Montgomery,7 SCOTT EAST TWP VILLISCA,0,0.0,0.0,0.32,0,0.0,0.0,0,0.16,0.0,0.08,0.0,0.0,0.0
Montgomery,WARD1 PILOT GROVE FRANKFORT RO TWP,0,0.16,0.0,0.24,0,0.0,0.0,0,0.24,0.0,0.16,0.0,0.0,0.0
Montgomery,WARD2 SHERMAN RO TWP,0,0.16,0.0,0.32,0,0.0,0.0,0,0.32,0.0,0.0,0.0,0.0,0.0
Montgomery,WARD3 SHERMAN PILOT GROVE FRANKFORT RO TWP,0,0.32,0.0,0.32,0,0.0,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0
Muscatine,Bloomington,0,0.1667,0.0,0.5,0,0.0,0.3333,0,0.3333,0.0,0.1667,0.0,0.0,0.0
Muscatine,Fruitland One-City,0,0.3333,0.0,0.0,0,0.0,0.0,0,0.3333,0.0,0.0,0.0,0.0,0.0
Muscatine,Fruitland Two/Lake-Fruitl,0,0.0,0.0,0.1667,0,0.0,0.1667,0,0.0,0.0,0.1667,0.0,0.0,0.0
Muscatine,Fulton/Montpelier-City,0,0.3333,0.0,0.1667,0,0.0,0.0,0,0.1667,0.0,0.1667,0.0,0.0,0.0
Muscatine,Goshen-City,0,0.0,0.0,0.0,0,0.0,0.0,0,0.1667,0.0,0.1667,0.0,0.0,0.0
Muscatine,Muscatine 01st,0,0.3333,0.0,0.3333,0,0.0,0.3333,0,0.5,0.0,0.3333,0.0,0.0,0.0
Muscatine,Muscatine 02nd,0,0.3333,0.0,0.5,0,0.0,0.0,0,0.3333,0.0,0.1667,0.0,0.0,0.0
Muscatine,Muscatine 03rd,0,0.3333,0.0,0.1667,0,0.0,0.0,0,0.5,0.0,0.1667,0.0,0.0,0.0
Muscatine,Muscatine 04th,0,0.0,0.0,0.3333,0,0.0,0.0,0,0.6667,0.0,0.1667,0.0,0.0,0.0
Muscatine,Muscatine 05th,0,0.1667,0.0,0.0,0,0.0,0.0,0,0.5,0.0,0.1667,0.1667,0.0,0.0
Muscatine,Muscatine 06th,0,0.0,0.0,0.8333,0,0.0,0.5,0,0.5,0.0,0.0,0.0,0.0,0.0
Muscatine,Muscatine 07th,0,0.3333,0.0,0.1667,0,0.0,0.0,0,0.5,0.0,0.1667,0.0,0.0,0.0
Muscatine,Muscatine 09th,0,0.3333,0.0,0.5,0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0.0
Muscatine,Muscatine 10th,0,0.5,0.0,0.3333,0,0.0,0.0,0,0.6667,0.0,0.0,0.0,0.0,0.0
Muscatine,Orono-City,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.1667,0.0,0.0,0.0
Muscatine,Pike-City,0,0.1667,0.0,0.1667,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Muscatine,Seventy-Six/Cedar-Seventy,0,0.0,0.0,0.1667,0,0.0,0.1667,0,0.0,0.0,0.1667,0.0,0.0,0.0
Muscatine,Sweetland,0,0.1667,0.0,0.1667,0,0.0,0.3333,0,0.1667,0.0,0.1667,0.0,0.0,0.0
Muscatine,West Liberty 2,0,0.1667,0.0,0.0,0,0.0,0.0,0,0.6667,0.0,0.3333,0.0,0.0,0.0
Muscatine,West Liberty/Wapsie-WL1 C,0,0.0,0.0,0.6667,0,0.0,0.0,0,0.8333,0.0,0.5,0.0,0.0,0.0
Muscatine,Wilton City,0,0.3333,0.0,0.5,0,0.0,0.0,0,0.5,0.0,0.3333,0.0,0.0,0.0
Muscatine,Wilton/Moscow-Wilton,0,0.0,0.0,0.1667,0,0.0,0.0,0,0.1667,0.0,0.1667,0.0,0.0,0.0
O'Brien,Carroll-Floyd,0,0.0,0.0,0.0,0,0.0,0.0727,0,0.0,0.0,0.0727,0.0,0.0,0.0
O'Brien,Franklin,0,0.0,0.0,0.0,0,0.0,0.0727,0,0.0727,0.0727,0.0,0.0727,0.0,0.0
O'Brien,Hartley-Lincoln-Omega,0,0.2909,0.0,0.1455,0,0.0,0.0,0,0.2182,0.1455,0.0,0.0,0.0,0.0
O'Brien,Sheldon 1st Ward,0,0.1455,0.0,0.0727,0,0.0,0.1455,0,0.1455,0.0,0.0,0.0,0.0,0.0
O'Brien,Sheldon 2nd Ward,0,0.0,0.0,0.0727,0,0.0,0.0727,0,0.0727,0.0,0.1455,0.0,0.0,0.0
O'Brien,Sheldon 3rd Ward,0,0.0727,0.0,0.0727,0,0.0,0.0727,0,0.0727,0.0,0.0727,0.0,0.0,0.0
O'Brien,Summit-Center-Dale-Highland,0,0.2182,0.0,0.1455,0,0.0,0.2182,0,0.0,0.0,0.0,0.0,0.0,0.0
O'Brien,Union-Baker-Caledonia,0,0.1455,0.0,0.1455,0,0.0,0.0727,0,0.0,0.0,0.0,0.0,0.0,0.1455
O'Brien,Waterman-Grant-Liberty,0,0.0,0.0,0.1455,0,0.0,0.0727,0,0.0727,0.0,0.1455,0.0,0.0,0.0
Osceola,Ashton Precinct 0100,0,0.1,0.0,0.1,0,0.0,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0
Osceola,Harris Precinct 0200,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Osceola,May City Precint 0300,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0
Osceola,Melvin Precinct 0400,0,0.0,0.0,0.0,0,0.0,0.1,0,0.1,0.0,0.0,0.0,0.0,0.0
Osceola,Ocheyedan Precinct 0500,0,0.0,0.0,0.2,0,0.0,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0
Osceola,Osceola 1 Precinct 0600,0,0.0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.0
Osceola,Osceola 2 Precinct 0700,0,0.3,0.0,0.0,0,0.0,0.1,0,0.3,0.0,0.0,0.0,0.0,0.0
Osceola,Osceola 3 Precinct 0800,0,0.1,0.0,0.2,0,0.0,0.2,0,0.0,0.0,0.3,0.0,0.0,0.0
Out of State Satellite,"Ann Arbor, MI - Ann Arbor District Library",0,0.0,0.0,0.0,0,0.0,0.0,0,0.0152,0.0,0.0152,0.0,0.0,0.0
Out of State Satellite,"Brooklyn, NY - Brooklyn Public Library",0,0.0,0.0,0.0,0,0.0,0.0,0,0.0278,0.0,0.0093,0.0,0.0,0.0
Out of State Satellite,"Cambridge, MA - Democracy Center",0,0.0,0.0,0.0286,0,0.0,0.0,0,0.0859,0.0,0.0573,0.0,0.0,0.0
Out of State Satellite,"Chicago, IL - Humbolt Park Branch CPL",0,0.0,0.0,0.0,0,0.0,0.0168,0,0.0337,0.0,0.0168,0.0,0.0,0.0
Out of State Satellite,"Chicago, IL - University Church of Chicago",0,0.0,0.0,0.0162,0,0.0,0.0,0,0.0324,0.0,0.0324,0.0,0.0,0.0
Out of State Satellite,"Fairfax, VA - George Mason University",0,0.0,0.0,0.0,0,0.0,0.0126,0,0.0126,0.0,0.0253,0.0,0.0,0.0
Out of State Satellite,"Glasgow, Scotland - Home of Colyn Burbank",0,0.0,0.0,0.016,0,0.0,0.0,0,0.032,0.0,0.016,0.0,0.0,0.0
Out of State Satellite,"Green Valley, AZ - Sunrise Point Club House",0,0.0281,0.0,0.0562,0,0.0,0.0842,0,0.0,0.0,0.0,0.0,0.0,0.0
Out of State Satellite,"Gulf Breeze, FL - Emerald Dolphin Condominium",0,0.0472,0.0,0.0236,0,0.0,0.0708,0,0.0,0.0,0.0,0.0,0.0,0.0
Out of State Satellite,"Milwaukee, WI - Marquette University Alumni Memorial Union",0,0.0,0.0,0.0,0,0.0,0.0059,0,0.0059,0.0,0.0118,0.0,0.0,0.0
Out of State Satellite,"Miramar Beach, FL - Tops'l Club and Fitness Center",0,0.0674,0.0337,0.0337,0,0.0,0.0674,0,0.0,0.0,0.0,0.0,0.0,0.0
Out of State Satellite,"Nashville, TN - McCabe Community Center",0,0.0,0.0,0.0059,0,0.0,0.0,0,0.0118,0.0,0.0059,0.0,0.0,0.0
Out of State Satellite,"New York, NY - The Lesbian, Gay, Bisexual & Transgender Community Center",0,0.0,0.0,0.0,0,0.0,0.0,0,0.0629,0.0,0.1258,0.0,0.0,0.0
Out of State Satellite,"Northfield, MN - St. Olaf College, Buntrock Commons",0,0.0,0.0,0.0,0,0.0,0.0,0,0.0185,0.0,0.0185,0.0,0.0,0.0
Out of State Satellite,"Palm Springs, CA - Palm Springs Public Library Learning Center",0,0.1213,0.0,0.0809,0,0.0,0.1618,0,0.0,0.0,0.0,0.0,0.0,0.0
Out of State Satellite,"Paris, France - CIEE Student Housing",0,0.0,0.0,0.0,0,0.0,0.0143,0,0.0143,0.0,0.0286,0.0,0.0,0.0
Out of State Satellite,"Philadelphia, PA - Houston Hall at Penn University",0,0.0,0.0,0.0118,0,0.0,0.0,0,0.0236,0.0,0.0118,0.0,0.0,0.0
Out of State Satellite,"Port Charlotte, FL - UUFCC",0,0.1011,0.0,0.1516,0,0.0,0.2022,0,0.0,0.0,0.0,0.0,0.0,0.0
Out of State Satellite,"Providence, RI - MacMillian Hall at Brown University",0,0.0,0.0,0.0,0,0.0,0.0,0,0.0168,0.0,0.0168,0.0,0.0,0.0
Out of State Satellite,"Queen Creek, AZ - Harkins Theatres Queen Creek 14",0,0.1213,0.0,0.1213,0,0.0,0.182,0,0.0,0.0,0.1213,0.0,0.0,0.0
Out of State Satellite,"St. Paul, MN - MLK Recreation Center",0,0.0,0.0,0.0,0,0.0,0.0,0,0.0431,0.0,0.0431,0.0216,0.0,0.0
Out of State Satellite,"St. Petersburg, FL - St. Andrew Lutheran Church",0,0.0397,0.0,0.0794,0,0.0,0.1588,0,0.0,0.0,0.0794,0.0,0.0,0.0
Out of State Satellite,"Stanford, CA - Stanford Hass Center for Public Service",0,0.0,0.0,0.0,0,0.0,0.0202,0,0.0404,0.0,0.0404,0.0,0.0,0.0
Out of State Satellite,"Tbilisi, Republic of Georgia - Home of Joshua Kucera",0,0.0,0.0,0.0,0,0.0,0.0,0,0.0101,0.0,0.0,0.0,0.0,0.0
Out of State Satellite,"Tucson, AZ - Flowing Wells Library",0,0.0693,0.0,0.0347,0,0.0,0.0693,0,0.0347,0.0,0.0347,0.0,0.0,0.0
Out of State Satellite,"Tucson, AZ - Home of Ellyn Harris-Hesli",0,0.027,0.0,0.027,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Out of State Satellite,Washington DC - IBEW International Union,0,0.0842,0.0,0.0842,0,0.0,0.0,0,0.0421,0.0,0.1685,0.0,0.0,0.0
Page,Am-Bu-ER-Doug-Har-Neb-Nod-Val-Brad-CS-He-Sh-Yt,0,0.08,0.0,0.16,0,0.0,0.24,0,0.16,0.0,0.16,0.0,0.0,0.0
Page,Clarinda Ward 1,0,0.0,0.0,0.32,0,0.0,0.24,0,0.16,0.0,0.0,0.0,0.0,0.0
Page,Clarinda Ward 2,0,0.32,0.0,0.32,0,0.0,0.24,0,0.48,0.0,0.0,0.0,0.0,0.0
Page,Cx-Gr-Linc-Mort-Tarkio-Wash-Blan-Coin-Nboro,0,0.16,0.0,0.16,0,0.0,0.08,0,0.0,0.0,0.16,0.0,0.0,0.0
Page,"Pierce and Fremont Townships, Essex",0,0.08,0.0,0.16,0,0.0,0.0,0,0.16,0.0,0.0,0.0,0.0,0.0
Page,Shenandoah 1,0,0.0,0.0,0.16,0,0.0,0.0,0,0.32,0.0,0.0,0.0,0.0,0.0
Page,Shenandoah 2,0,0.0,0.0,0.24,0,0.0,0.16,0,0.24,0.0,0.16,0.0,0.0,0.0
Page,Shenandoah 3,0,0.24,0.0,0.32,0,0.0,0.16,0,0.16,0.0,0.0,0.0,0.0,0.0
Palo Alto,City of WB/EL/RL/BO/GO/NV,0,0.25,0.0,0.0,0,0.0,0.1667,0,0.0833,0.0,0.1667,0.0,0.0,0.0
Palo Alto,EM Ward 3/Ayrshire/pt. HL&WL&EM,0,0.25,0.0,0.3333,0,0.0,0.25,0,0.25,0.0,0.0,0.0,0.0,0.0
Palo Alto,EM Ward 4/FV/FR/VN/pt. EM,0,0.25,0.0,0.3333,0,0.0,0.0,0,0.25,0.0,0.1667,0.0,0.0,0.0
Palo Alto,Emmetsburg Ward 1,0,0.4167,0.0,0.0833,0,0.0,0.0,0,0.1667,0.0,0.0,0.0,0.0,0.0
Palo Alto,GR/RV/LI/pt. HL&WL,0,0.25,0.0,0.1667,0,0.0,0.1667,0,0.1667,0.0,0.1667,0.0,0.0,0.0
Plymouth,Plymouth 01/Ak,0,0.225,0.0,0.0,0,0.0,0.0,0,0.225,0.0,0.225,0.0,0.0,0.0
Plymouth,Plymouth 02/Mrhg,0,0.225,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Plymouth,Plymouth 03/Sb,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.225,0.0,0.0,0.0
Plymouth,Plymouth 04/Bv,0,0.0,0.0,0.225,0,0.0,0.0,0,0.225,0.0,0.0,0.0,0.0,0.0
Plymouth,Plymouth 05/Rm,0,0.225,0.0,0.225,0,0.0,0.0,0,0.225,0.0,0.0,0.0,0.0,0.0
Plymouth,Plymouth 06/Wf,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.225
Plymouth,Plymouth 07/Mr,0,0.225,0.0,0.225,0,0.0,0.0,0,0.225,0.0,0.0,0.0,0.0,0.0
Plymouth,Plymouth 08/Py,0,0.0,0.0,0.225,0,0.0,0.225,0,0.225,0.0,0.0,0.0,0.0,0.0
Plymouth,Plymouth 09/Ht,0,0.225,0.0,0.225,0,0.0,0.225,0,0.225,0.0,0.0,0.0,0.0,0.0
Plymouth,Plymouth 10/Kl,0,0.225,0.0,0.225,0,0.0,0.0,0,0.225,0.0,0.0,0.0,0.0,0.0
Plymouth,Plymouth 11/Le Mars 1,0,0.225,0.0,0.45,0,0.0,0.225,0,0.0,0.0,0.45,0.0,0.0,0.0
Plymouth,Plymouth 12/Le Mars 2,0,0.45,0.0,0.45,0,0.0,0.225,0,0.225,0.0,0.0,0.0,0.0,0.0
Plymouth,Plymouth 13/Le Mars 3,0,0.225,0.0,0.225,0,0.0,0.0,0,0.225,0.0,0.0,0.225,0.0,0.0
Pocahontas,Bellville-Lizard-S Lake-S Lincoln,0,0.0,0.0,0.12,0,0.0,0.06,0,0.0,0.0,0.0,0.0,0.0,0.0
Pocahontas,Cedar-Colfax-Dover,0,0.0,0.0,0.12,0,0.0,0.12,0,0.24,0.0,0.0,0.0,0.0,0.0
Pocahontas,DSM-Cummins-Pow-N Garf-N Sherm-N Roose,0,0.18,0.0,0.12,0,0.0,0.12,0,0.0,0.0,0.12,0.0,0.0,0.0
Pocahontas,Grant-S Marshall-S Sherman,0,0.12,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Pocahontas,Pocahontas #1,0,0.3,0.0,0.24,0,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,0.0
Pocahontas,Pocahontas #2,0,0.06,0.0,0.18,0,0.0,0.06,0,0.0,0.0,0.0,0.0,0.0,0.0
Pocahontas,Swan Lake-N Marshall,0,0.0,0.0,0.24,0,0.0,0.0,0,0.06,0.0,0.12,0.12,0.0,0.0
Polk,ALLEMAN-01,0,0.0,0.0,0.0,0,0.0,0.2798,0,0.0,0.2798,0.0,0.0,0.0,0.0
Polk,ALLEN-01,0,0.0,0.0,0.0,0,0.0,0.0,0,0.2798,0.0,0.0,0.0,0.0,0.0
Polk,ALTOONA-01,0,0.2798,0.0,0.5596,0,0.0,0.0,0,0.2798,0.0,0.2798,0.0,0.0,0.0
Polk,ALTOONA-02,0,0.2798,0.0,0.5596,0,0.0,0.2798,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,ALTOONA-03,0,0.5596,0.0,0.8394,0,0.0,0.5596,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,ALTOONA-04,0,0.2798,0.0,0.8394,0,0.0,0.5596,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,ALTOONA-05,0,0.5596,0.0,1.1192,0,0.0,0.8394,0,0.5596,0.0,0.0,0.0,0.0,0.0
Polk,ANKENY-01,0,1.1192,0.0,1.6788,0,0.0,0.0,0,1.1192,0.0,1.399,0.0,0.0,0.0
Polk,ANKENY-02,0,0.5596,0.0,1.399,0,0.0,0.0,0,0.2798,0.0,0.5596,0.0,0.0,0.0
Polk,ANKENY-03,0,0.0,0.0,0.8394,0,0.0,0.0,0,0.8394,0.0,0.8394,0.0,0.0,0.0
Polk,ANKENY-04,0,0.0,0.0,0.5596,0,0.0,0.5596,0,0.5596,0.0,0.8394,0.0,0.0,0.0
Polk,ANKENY-05,0,0.2798,0.0,0.8394,0,0.0,0.2798,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,ANKENY-06,0,0.5596,0.0,0.5596,0,0.0,0.5596,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,ANKENY-07,0,0.2798,0.0,0.8394,0,0.0,0.0,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,ANKENY-08,0,0.0,0.0,0.8394,0,0.0,0.5596,0,0.5596,0.0,0.8394,0.0,0.0,0.0
Polk,ANKENY-09,0,0.0,0.0,0.8394,0,0.0,0.5596,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,ANKENY-10,0,0.2798,0.0,0.8394,0,0.0,0.0,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,ANKENY-11,0,0.5596,0.0,0.5596,0,0.0,0.0,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,ANKENY-12,0,0.8394,0.0,1.6788,0,0.0,0.0,0,1.1192,0.0,1.1192,0.0,0.0,0.0
Polk,ANKENY-13,0,0.5596,0.0,1.1192,0,0.0,0.8394,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,ANKENY-14,0,0.0,0.0,1.1192,0,0.0,0.0,0,0.8394,0.0,0.8394,0.0,0.0,0.0
Polk,ANKENY-15,0,0.5596,0.0,0.8394,0,0.0,0.0,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,BONDURANT-01,0,0.2798,0.0,0.8394,0,0.0,0.0,0,0.5596,0.0,0.0,0.0,0.0,0.0
Polk,BONDURANT-02,0,0.2798,0.0,0.8394,0,0.0,0.0,0,0.2798,0.0,0.5596,0.0,0.0,0.0
Polk,CLAY-01,0,0.2798,0.0,0.2798,0,0.0,0.2798,0,0.0,0.0,0.0,0.0,0.0,0.0
Polk,CLIVE-01,0,0.2798,0.0,0.5596,0,0.0,0.0,0,0.5596,0.0,0.2798,0.0,0.0,0.0
Polk,CLIVE-02,0,0.2798,0.0,0.5596,0,0.0,0.5596,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,CLIVE-03,0,0.5596,0.0,0.8394,0,0.0,0.5596,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,CROCKER-01,0,0.2798,0.0,0.2798,0,0.0,0.5596,0,0.0,0.0,0.5596,0.0,0.0,0.0
Polk,CROCKER-02,0,0.0,0.0,0.2798,0,0.0,0.2798,0,0.2798,0.0,0.2798,0.0,0.0,0.0
Polk,DELAWARE-01,0,0.2798,0.0,0.2798,0,0.0,0.0,0,0.5596,0.0,0.0,0.2798,0.0,0.0
Polk,DELAWARE-02,0,0.0,0.0,0.0,0,0.0,0.0,0,0.2798,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-01,0,0.2798,0.0,0.2798,0,0.0,0.0,0,0.2798,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-02,0,0.5596,0.0,0.0,0,0.0,0.2798,0,0.8394,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-03,0,0.5596,0.0,0.5596,0,0.0,0.0,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-04,0,0.2798,0.0,0.5596,0,0.0,0.0,0,0.5596,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-05,0,0.0,0.0,0.2798,0,0.0,0.2798,0,0.2798,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-06,0,0.0,0.0,0.2798,0,0.0,0.0,0,0.8394,0.0,0.2798,0.0,0.0,0.0
