,,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression
,,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted
Jackson,Jackson 06,0,12,0,16,0,0,8,0,5,0,6,0,0,0,0,12,0,16,0,0,8,0,11.0,0,0.0,0,0,0
Jackson,Jackson 07,0,13,0,23,0,0,17,0,11,1,12,0,0,0,0,13,0,26,0,0,18,0,0.0,1,18.0,0,0,1
Jackson,Jackson 08,0,7,0,6,0,0,2,0,3,4,0,0,0,4,0,9,0,9,0,0,0,0,0.0,7,0.0,0,1,0
Jackson,Jackson 09,0,12,0,16,0,0,6,0,13,0,9,0,0,0,0,14,0,20,0,0,0,0,13.0,0,9.0,0,0,0
Jackson,Jackson 10,0,1,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,6,0,0,0,0,6.0,0,6.0,0,0,0
Jackson,Jackson 11,0,9,0,7,0,1,1,0,0,0,0,0,0,1,0,10,0,7,0,0,0,0,0.0,0,0.0,0,0,0
Jackson,Jackson 12,0,3,0,5,0,0,4,0,6,0,0,0,0,0,0,3,0,5,0,0,4,0,6.0,0,0.0,0,0,0
Jackson,Jackson 13,0,7,0,8,0,0,2,0,7,2,8,3,0,0,0,10,0,0,0,0,0,0,10.0,0,9.0,0,0,0
Jackson,Jackson 14,0,8,0,11,0,0,2,0,16,0,10,0,0,0,0,9,0,12,0,0,0,0,16.0,0,10.0,0,0,0
Jackson,Jackson 15,0,10,0,14,0,0,8,0,7,0,13,1,0,0,0,11,0,19,0,0,8,0,0.0,0,15.0,0,0,0
Jackson,Jackson 16,0,27,0,21,0,1,15,0,5,2,2,2,0,0,0,30,0,25,0,0,18,0,0.0,0,0.0,0,0,0
Jasper,Clear Creek/Poweshiek,0,14,0,23,0,0,13,0,17,0,13,0,0,0,0,14,0,23,0,0,13,0,17.0,0,13.0,0,0,0
Jasper,Colfax Ward 1,0,4,0,15,0,0,0,0,7,4,1,7,0,0,0,0,0,16,0,0,0,0,8.0,6,0.0,8,0,0
Jasper,Colfax Ward 2,1,5,0,17,0,0,0,0,13,2,9,1,0,1,0,10,0,18,0,0,0,0,13.0,0,9.0,0,0,0
Jasper,Colfax Ward 3,0,2,0,4,0,0,0,0,4,0,2,3,0,1,0,0,0,6,0,0,0,0,5.0,0,0.0,5,0,0
Jasper,Des Moines,0,8,0,13,0,0,7,0,15,0,18,3,1,1,0,11,0,19,0,0,0,0,16.0,0,18.0,0,0,0
Jasper,Elk Creek/Lynngrove,0,6,0,10,0,0,5,0,3,0,7,3,0,0,0,6,0,11,0,0,6,0,2.0,0,9.0,0,0,0
Jasper,Fairview,0,28,0,20,0,2,14,0,15,0,2,4,0,0,0,28,0,20,0,0,17,0,19.0,0,0.0,0,0,1
Jasper,HG/K/RC/BV/RL,0,25,0,33,0,0,22,0,24,5,22,5,0,0,0,25,0,38,0,0,24,0,26.0,0,23.0,0,0,0
Jasper,Indep/Malaka/Mariposa,0,19,0,32,0,0,13,0,16,0,12,9,0,0,0,27,0,39,0,0,0,0,17.0,0,18.0,0,0,0
Jasper,Mound Prairie/Washington,0,6,3,18,0,0,6,0,7,8,11,4,0,0,0,0,0,27,0,0,0,0,0.0,11,14.0,0,0,0
Jasper,Newton 1-1,0,13,0,25,0,0,9,0,16,4,6,1,0,0,0,15,0,27,0,0,14,0,18.0,0,0.0,0,0,0
Jasper,Newton 1-2,0,10,0,14,0,0,4,0,16,5,8,0,0,0,0,11,0,18,0,0,0,0,16.0,0,10.0,0,0,1
Jasper,Newton 2-1,0,22,0,22,0,2,7,0,28,1,16,2,0,2,0,26,0,22,0,0,3,0,31.0,0,18.0,0,0,0
Jasper,Newton 2-2,0,19,0,40,0,0,8,0,27,2,27,2,0,0,0,19,0,43,0,0,0,0,29.0,0,31.0,0,0,0
Jasper,Newton 3-1,0,18,0,24,0,0,8,0,34,4,12,2,0,1,0,27,0,33,0,0,0,0,39.0,0,0.0,0,0,4
Jasper,Newton 3-2,0,10,0,26,0,0,4,0,10,3,7,5,0,0,0,10,0,28,0,0,4,0,11.0,0,0.0,10,0,0
Jasper,Newton 4-1,0,25,0,42,0,0,27,0,29,2,22,5,4,5,0,28,0,45,0,0,32,0,29.0,0,25.0,0,0,0
Jasper,Newton 4-2,0,5,1,20,0,1,3,0,18,8,12,6,0,0,0,0,0,23,0,0,0,0,21.0,0,12.0,12,0,0
Jasper,Newton/Sherman,0,19,0,37,0,0,10,0,19,4,16,6,0,0,0,23,0,45,0,0,0,0,25.0,0,20.0,0,0,0
Jasper,Palo Alto,0,7,0,14,0,2,2,0,1,0,7,9,0,0,0,8,0,16,0,0,0,0,0.0,0,8.0,10,0,0
Jefferson,Blackhawk-Polk-Packwood,0,5,1,2,0,0,0,0,15,3,7,0,0,0,0,4,0,0,0,0,0,0,18.0,0,9.0,0,2,0
Jefferson,Buchanan Township,0,0,0,12,0,1,0,0,24,2,12,0,0,1,0,0,0,13,0,0,0,0,24.0,0,13.0,0,0,2
Jefferson,Center-Cedar-Maharishi Vedic City,0,35,0,33,0,7,11,0,101,0,69,12,0,2,0,0,0,43,0,0,0,0,114.0,0,85.0,0,0,0
Jefferson,Des Moines-Liberty-Libertyville,0,1,0,5,0,0,4,0,4,0,2,1,0,0,0,1,0,11,0,0,0,0,5.0,0,0.0,0,0,0
Jefferson,Fairfield 1st Ward,0,36,0,31,0,1,28,0,105,0,69,19,0,0,0,50,0,0,0,0,0,0,125.0,0,98.0,0,0,0
Jefferson,Fairfield 2nd Ward,0,41,6,28,0,0,32,0,200,21,85,37,0,1,0,0,0,0,0,0,85,0,218.0,0,112.0,0,0,0
Jefferson,Fairfield 3rd Ward,0,1,0,4,0,1,0,0,53,0,15,4,0,0,0,0,0,0,0,0,0,0,57.0,0,19.0,0,0,2
Jefferson,Fairfield 4th Ward,0,22,1,34,0,2,18,0,175,2,49,36,0,0,0,0,0,61,0,0,0,0,187.0,0,70.0,0,0,0
Jefferson,Fairfield 5th Ward,0,22,0,27,0,0,8,0,64,0,45,12,0,0,0,0,0,40,0,0,0,0,67.0,0,54.0,0,0,0
Jefferson,Lockridge-Round Prairie-Walnut-Lockridge City-Coppock,0,4,0,6,0,0,3,0,5,3,2,1,0,0,0,9,0,7,0,0,0,0,6.0,0,0.0,0,0,0
Jefferson,Locust Grove-Batavia,0,6,0,2,0,0,0,0,9,0,0,0,0,0,0,6,0,2,0,0,0,0,9.0,0,0.0,0,0,0
Jefferson,Penn-Pleasant Plain,0,9,0,2,0,0,1,0,5,0,3,0,0,1,0,9,0,2,0,0,1,0,5.0,0,3.0,0,0,1
Johnson,BIG GROVE TOWNSHIP,1,26,2,35,0,0,34,0,23,4,39,3,0,0,0,29,0,0,0,0,39,0,0.0,0,0.0,0,0,0
Johnson,CEDAR TOWNSHIP,1,5,0,12,0,0,15,0,20,0,12,0,0,0,0,3,0,12,0,0,22,0,28.0,0,0.0,0,0,0
Johnson,CLEAR CREEK/TIFFIN,0,52,0,79,0,0,26,0,86,1,67,18,0,1,0,58,0,90,0,0,0,0,95.0,0,81.0,0,0,6
Johnson,CORALVILLE 01,0,26,0,67,0,1,37,0,208,0,150,35,0,5,0,0,0,100,0,0,0,0,224.0,0,169.0,0,0,36
Johnson,CORALVILLE 02,0,64,1,80,0,3,88,0,93,5,103,30,0,2,0,70,0,87,0,0,94,0,104.0,0,111.0,0,0,0
Johnson,CORALVILLE 03,0,34,0,47,0,0,33,0,48,4,45,17,0,0,0,35,0,50,0,0,43,0,50.0,0,46.0,0,0,4
Johnson,CORALVILLE 04,0,26,0,51,0,1,18,0,109,10,76,16,2,0,0,0,0,66,0,0,0,0,115.0,0,102.0,0,0,0
Johnson,CORALVILLE 05,0,8,0,46,0,0,29,0,138,3,83,17,0,2,0,0,0,67,0,0,0,0,140.0,0,99.0,0,0,0
Johnson,CORALVILLE 06,0,81,0,121,0,0,99,0,86,0,127,24,0,0,0,81,0,126,0,0,99,0,86.0,0,127.0,0,0,19
Johnson,CORALVILLE 07,0,56,0,78,0,0,64,0,80,0,116,29,0,0,0,33,0,95,0,0,74,0,85.0,0,123.0,0,0,0
Johnson,FREMONT-LINCOLN (INCLUDES,0,8,0,22,0,0,18,0,38,7,18,2,0,0,0,0,0,25,0,0,22,0,38.0,0,24.0,0,0,4
Johnson,GRAHAM TOWNSHIP,0,10,0,11,0,0,13,0,9,1,8,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0
Johnson,HARDIN TOWNSHIP,0,6,0,12,0,0,13,0,10,0,14,0,0,0,0,0,0,0,0,0,30,0,0.0,0,25.0,0,0,0
Johnson,HILLS,0,9,0,19,0,1,4,0,19,2,12,2,0,0,0,0,0,36,0,0,0,0,29.0,0,0.0,0,0,3
Johnson,IOWA CITY 01,0,51,0,102,0,0,118,0,125,10,229,15,0,0,0,0,0,110,0,0,146,0,140.0,0,247.0,0,0,0
Johnson,IOWA CITY 02,4,46,0,48,0,0,76,0,131,4,112,25,0,2,0,0,0,0,0,0,140,0,146.0,0,131.0,0,0,0
Johnson,IOWA CITY 03,1,10,0,62,0,0,13,0,196,0,106,59,0,0,0,0,0,0,0,0,0,0,213.0,0,130.0,0,0,0
Johnson,IOWA CITY 04,0,65,0,115,0,0,118,0,165,0,214,38,0,0,0,0,0,131,0,0,158,0,180.0,0,231.0,0,0,15
Johnson,IOWA CITY 05,1,29,1,110,0,2,13,0,291,0,209,98,0,0,0,0,0,125,0,0,0,0,313.0,0,232.0,0,0,0
Johnson,IOWA CITY 06,0,39,0,65,0,0,71,0,130,8,188,6,4,2,0,0,0,0,0,0,103,0,138.0,0,220.0,0,0,0
Johnson,IOWA CITY 07,0,53,0,85,0,5,42,0,151,2,101,45,0,0,0,0,0,141,0,0,0,0,168.0,0,127.0,0,0,0
Johnson,IOWA CITY 08,0,50,0,105,0,0,93,0,78,1,147,48,0,0,0,0,0,121,0,0,114,0,91.0,0,171.0,0,0,0
Johnson,IOWA CITY 09,0,52,0,57,0,0,50,1,147,13,119,21,0,4,0,0,0,79,0,0,0,0,160.0,0,140.0,0,0,0
Johnson,IOWA CITY 10/ELSW,1,23,0,50,0,0,16,0,95,0,74,21,1,1,0,4,0,71,0,0,0,0,105.0,0,92.0,0,0,1
Johnson,IOWA CITY 11,0,21,0,65,0,0,24,1,263,0,127,59,4,2,0,0,0,105,0,0,0,0,281.0,0,149.0,0,0,0
Johnson,IOWA CITY 12/EAST LUCAS SE,2,24,0,45,0,0,16,0,139,4,103,11,0,0,0,0,0,57,0,0,0,0,146.0,0,126.0,0,0,0
Johnson,IOWA CITY 13,0,27,0,43,0,0,27,0,159,0,106,42,1,0,0,0,0,69,0,0,0,0,176.0,0,147.0,0,0,0
Johnson,IOWA CITY 14,0,30,0,61,0,2,33,0,166,3,156,22,0,0,0,0,0,79,0,0,0,0,179.0,0,183.0,0,0,0
Johnson,IOWA CITY 15,0,4,0,31,0,0,16,0,99,0,73,21,0,0,0,0,0,50,0,0,0,0,110.0,0,79.0,0,0,0
Johnson,IOWA CITY 16,0,56,0,99,0,0,61,0,171,2,183,17,0,0,0,0,0,138,0,0,0,0,181.0,0,214.0,0,0,0
Johnson,IOWA CITY 17,2,56,0,88,0,5,97,0,272,9,291,40,0,0,0,0,0,0,0,0,143,0,295.0,0,304.0,0,0,0
Johnson,IOWA CITY 18,0,23,0,87,0,1,99,1,279,2,293,49,0,3,0,0,0,26,0,0,155,0,313.0,0,331.0,3,0,0
Johnson,IOWA CITY 19,0,9,0,45,0,2,5,0,224,0,101,52,0,5,0,0,0,0,0,0,0,0,236.0,0,120.0,0,0,0
Johnson,IOWA CITY 20,0,19,0,79,0,3,6,0,274,8,160,66,0,2,0,0,0,95,0,0,0,0,300.0,0,176.0,0,0,0
Johnson,IOWA CITY 21,0,13,0,72,0,4,23,0,375,10,238,45,0,5,0,0,0,54,0,0,1,0,383.0,0,269.0,8,0,0
Johnson,IOWA CITY 22,2,37,0,76,0,0,71,0,160,1,150,20,0,0,0,0,0,88,0,0,89,0,168.0,0,166.0,0,0,0
Johnson,IOWA CITY 23,1,73,1,115,0,2,90,0,172,21,251,24,0,4,0,0,0,147,0,0,80,0,192.0,0,299.0,0,0,83
Johnson,IOWA CITY 24,0,82,0,172,0,2,25,0,117,8,198,23,0,0,0,0,0,211,0,0,0,0,125.0,0,237.0,0,0,0
Johnson,JEFFERSON EAST/SHUEYVILLE,0,26,0,51,0,0,37,0,25,1,45,8,0,0,0,0,0,61,0,0,51,0,0.0,0,58.0,0,0,0
Johnson,JW/MN/SW,0,30,0,40,0,0,29,0,35,3,30,3,0,2,0,31,0,40,0,0,31,0,37.0,0,30.0,3,0,3
Johnson,LIBERTY-PLEASANT VALLEY,0,7,0,4,0,0,11,0,26,0,10,5,0,0,0,0,0,0,0,0,23,0,38.0,0,0.0,0,0,0
Johnson,NEWPORT TOWNSHIP,0,63,0,65,0,0,89,0,40,8,81,21,0,5,0,66,0,70,0,0,103,0,0.0,0,117.0,0,0,0
Johnson,NL06/MADISON /CCN,0,39,0,97,0,2,48,0,99,1,93,16,0,0,0,0,0,139,0,0,0,0,107.0,0,105.0,0,0,0
Johnson,NORTH LIBERTY 01,0,15,0,85,0,2,18,0,74,0,67,7,0,0,0,0,0,103,0,0,0,0,81.0,0,71.0,0,0,13
Johnson,NORTH LIBERTY 02,0,30,0,61,0,0,16,0,63,2,68,18,0,2,0,39,0,69,0,0,0,0,72.0,0,79.0,0,0,0
Johnson,NORTH LIBERTY 03 (PW),0,50,0,108,0,0,24,0,72,8,90,32,0,0,0,66,0,129,0,0,0,0,77.0,0,104.0,0,0,8
Johnson,NORTH LIBERTY 04,0,25,0,32,0,0,15,0,55,0,62,10,0,0,0,33,0,36,0,0,0,0,58.0,0,68.0,0,0,0
Johnson,NORTH LIBERTY 05,0,20,0,56,0,0,19,0,62,8,58,14,0,0,0,3,0,68,0,0,16,0,68.0,7,75.0,0,0,0
Johnson,OXFORD TOWNSHIP/OXFORD,0,19,0,22,0,0,21,0,30,0,19,0,1,0,0,0,0,22,0,0,21,0,30.0,0,0.0,0,0,1
Johnson,PENN/ EAST LUCAS NORTH,0,87,0,118,0,1,112,0,69,3,171,20,2,1,0,0,0,156,0,0,148,0,0.0,0,243.0,0,0,0
Johnson,SCOTT TWP-WEST BRANCH,0,12,0,26,0,0,18,0,45,0,39,11,0,6,0,4,0,28,0,0,27,0,48.0,0,49.0,0,0,1
Johnson,SHARON TOWNSHIP,0,3,0,7,0,2,17,0,10,0,17,0,0,0,0,3,0,7,0,2,17,0,10.0,0,17.0,0,0,0
Johnson,SOLON,0,0,0,45,0,1,43,0,33,3,49,1,0,0,0,0,0,47,0,0,44,0,34.0,0,56.0,0,0,0
Johnson,UNION TOWNSHIP,0,16,0,21,0,0,11,0,11,4,26,4,0,1,0,20,0,30,0,0,0,0,0.0,0,40.0,0,2,2
Johnson,UNIVERSITY HEIGHTS,2,34,0,50,0,0,46,0,74,1,94,11,0,0,0,0,0,60,0,0,61,0,79.0,0,96.0,0,0,0
Johnson,WASHINGTON TOWNSHIP,0,15,0,9,0,0,11,0,22,0,23,7,0,0,0,15,0,9,0,0,11,0,22.0,0,23.0,7,0,0
Johnson,WEST LUCAS TOWNSHIP,0,13,0,6,0,0,7,0,27,0,14,7,0,0,0,14,0,0,0,0,9,0,27.0,0,23.0,1,0,0
Jones,ANN-ANAMOSA NORTH/CASS,0,12,0,15,0,1,11,0,13,1,20,2,0,0,0,14,0,24,0,0,0,0,16.0,0,21.0,0,0,0
Jones,ANS-ANAMOSA SOUTH/JACKSON,0,25,0,31,0,0,9,0,28,5,15,4,0,2,0,29,0,41,0,0,0,0,28.0,0,18.0,0,0,0
Jones,CGLW-CASTLE GRV/LOV/WAYN,0,20,0,12,0,0,11,0,13,4,9,2,0,0,0,23,0,18,0,0,14,0,14.0,0,0.0,0,0,0
Jones,FV-FAIRVIEW,0,11,0,19,0,0,14,0,5,4,13,2,0,1,0,11,0,21,0,0,20,0,0.0,0,16.0,0,0,1
Jones,GF-GREENFIELD,0,2,0,5,0,0,7,0,5,0,0,0,0,0,0,0,0,5,0,0,9,0,5.0,0,0.0,0,0,0
Jones,MN1-MONTICELLO 1,0,0,0,7,0,2,6,0,8,0,1,0,0,0,0,0,0,7,0,0,6,0,8.0,0,0.0,0,0,3
Jones,MN2-MONTICELLO 2,0,11,0,4,0,0,10,0,11,0,9,0,0,0,0,12,0,0,0,0,11,0,12.0,0,10.0,0,0,0
Jones,MN3-MONTICELLO 3,0,6,0,6,0,0,6,0,13,0,4,0,0,0,0,6,0,9,0,0,6,0,14.0,0,0.0,0,0,0
Jones,MN4-MONTICELLO 4,0,12,0,8,0,0,6,0,7,0,0,3,0,0,0,12,0,10,0,0,7,0,7.0,0,0.0,0,0,0
Jones,OX-OXFORD,0,6,0,3,0,0,3,0,1,0,4,0,0,0,0,9,0,0,0,0,7,0,0.0,0,1.0,0,0,0
Jones,RLWS-RICHLAND WASHINGTON,0,5,0,17,0,3,4,0,7,0,1,0,0,0,0,0,0,18,0,0,8,0,11.0,0,0.0,0,0,0
Jones,ROHA-ROME/HALE,0,6,0,10,0,0,0,0,8,0,0,0,0,0,0,6,0,10,0,0,0,0,8.0,0,0.0,0,0,0
Jones,SGMC-SC GRV/MADISON/CLAY,0,4,0,6,0,0,7,0,9,0,2,0,0,0,0,5,0,6,0,0,7,0,10.0,0,0.0,0,0,0
Jones,WY-WYOMING,0,5,0,3,0,0,5,0,1,0,1,0,0,0,0,6,0,4,0,0,5,0,0.0,0,0.0,0,0,0
Keokuk,Adams,0,0,0,7,0,0,3,0,3,0,1,0,0,0,0,0,0,9,0,0,0,0,0.0,0,4.0,0,0,1
Keokuk,Benton/Steady Run,0,1,0,12,0,0,10,0,5,0,1,0,0,0,0,0,0,14,0,0,10,0,5.0,0,0.0,0,0,0
Keokuk,East/West Lancaster,0,0,0,5,0,0,0,0,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0.0,2,0.0,1,0,0
Keokuk,English River/Liberty,0,7,0,6,0,0,4,0,17,0,0,0,0,0,0,7,0,8,0,0,0,0,17.0,0,0.0,0,0,2
Keokuk,Jackson,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1.0,0,0.0,0,0,0
Keokuk,Lafayette/Clear Creek,0,6,0,8,0,0,8,0,10,0,9,1,0,0,0,0,0,8,0,0,8,0,10.0,0,10.0,0,0,0
Keokuk,Prairie,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0.0,0,0,0
Keokuk,Richland,0,6,0,6,0,0,0,0,2,0,2,0,0,0,0,6,0,6,0,0,0,0,2.0,0,2.0,0,0,0
Keokuk,Sigourney 1st Ward,0,5,0,3,0,0,1,0,4,0,7,0,0,0,0,7,0,0,0,0,0,0,0.0,0,11.0,0,0,2
Keokuk,Sigourney 2nd Ward,0,8,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,9.0,0,0.0,0,0,0
Keokuk,Sigourney 3rd Ward,0,0,0,5,0,0,5,0,1,0,0,2,0,0,0,0,0,6,0,0,7,0,0.0,0,0.0,0,0,0
Keokuk,Sigourney 4th Ward,0,4,3,6,0,0,7,0,3,0,0,0,0,0,0,0,0,10,0,0,13,0,0.0,0,0.0,0,0,0
Keokuk,Sigourney/Plank/Van Buren,0,7,0,5,0,0,0,0,0,0,4,0,0,0,0,7,0,5,0,0,0,0,0.0,0,4.0,0,0,0
Keokuk,Warren,0,0,0,2,0,0,0,0,3,0,0,6,0,0,0,0,0,2,0,0,0,0,3.0,0,0.0,6,0,0
Keokuk,What Cheer/Washington,0,2,0,2,0,0,1,0,2,0,4,0,0,1,0,3,0,0,0,0,0,0,3.0,0,4.0,0,0,0
Kossuth,AL1,0,13,0,10,0,0,10,0,10,0,8,0,0,0,0,13,0,10,0,0,10,0,10.0,0,8.0,0,0,0
Kossuth,AL2,0,25,0,18,0,0,13,0,3,0,4,0,0,0,0,25,0,19,0,0,16,0,0.0,0,0.0,0,0,0
Kossuth,AL3,0,12,0,14,0,0,8,0,10,0,8,0,0,0,0,12,0,14,0,0,8,0,10.0,0,8.0,0,0,0
Kossuth,AL4,0,9,1,18,0,0,9,0,4,2,0,3,0,1,0,13,0,21,0,0,13,0,0.0,0,0.0,0,0,0
Kossuth,BF- PT,0,6,0,13,0,0,3,0,2,0,0,0,0,0,0,8,0,15,0,0,0,0,0.0,0,0.0,0,0,0
Kossuth,BT- FT- UN,0,9,0,10,0,0,8,0,10,2,0,0,0,0,0,10,0,10,0,0,9,0,10.0,0,0.0,0,0,0
Kossuth,CR 1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0,0
Kossuth,CR 2,0,6,0,5,0,0,2,0,0,0,2,0,0,0,0,6,0,5,0,0,4,0,0.0,0,0.0,0,0,0
Kossuth,CR- IV- RV,1,16,0,13,0,0,6,0,2,2,1,0,0,0,0,16,0,16,0,0,9,0,0.0,0,0.0,0,0,0
Kossuth,EG- GT- HS- SW,0,2,0,5,0,0,2,0,0,0,1,0,0,0,0,2,0,6,0,0,2,0,0.0,0,0.0,0,0,0
Kossuth,GF- WM,0,4,0,4,0,0,3,0,1,2,0,0,0,1,0,4,0,8,0,0,3,0,0.0,0,0.0,0,0,0
Kossuth,GM- RM,0,8,0,5,0,0,6,0,3,0,4,0,0,0,0,8,0,6,0,0,6,0,0.0,0,5.0,0,0,0
Kossuth,GW- SN,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0.0,0,0,0
Kossuth,HB- LY- LN- SF,0,0,0,3,0,0,0,0,3,0,2,1,0,0,0,0,0,4,0,0,0,0,3.0,0,2.0,0,0,0
Kossuth,IV- PC,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0.0,0,0.0,0,0,0
Kossuth,LC,0,2,0,3,0,0,0,0,2,0,0,0,0,1,0,2,0,3,0,0,0,0,2.0,0,0.0,0,0,1
Kossuth,LV- SM,0,0,0,6,0,0,7,0,1,0,1,0,0,0,0,0,0,7,0,0,8,0,0.0,0,0.0,0,0,0
Kossuth,PC,0,1,0,4,0,0,3,0,0,2,1,0,0,0,0,1,0,4,0,0,3,0,0.0,2,1.0,0,0,0
Kossuth,PR- WL,0,3,0,3,0,0,3,0,1,5,2,0,0,0,0,3,0,3,0,0,3,0,0.0,5,3.0,0,0,0
Kossuth,UN,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1.0,0,0.0,0,0,0
Lee,Charleston/DSM/Van Buren,0,11,0,7,0,0,5,0,8,0,6,6,0,0,0,12,0,7,0,0,0,0,9.0,0,7.0,8,0,0
Lee,Fort Madison 1,0,20,0,24,0,0,0,0,26,0,0,1,0,0,0,20,0,24,0,0,0,0,27.0,0,0.0,0,0,0
Lee,Fort Madison 2,0,13,0,36,0,0,3,0,13,0,14,0,0,0,0,16,0,34,0,0,0,0,13.0,0,15.0,0,0,0
Lee,Fort Madison 3,0,25,0,24,0,1,0,0,17,0,12,0,0,1,0,25,0,25,0,0,0,0,17.0,0,12.0,0,0,0
Lee,Fort Madison 4,0,18,0,17,0,0,1,0,12,0,11,11,0,0,0,18,0,18,0,0,0,0,12.0,0,11.0,11,0,0
Lee,Fort Madison 5,0,24,0,30,0,0,0,0,21,2,4,10,0,0,0,25,0,35,0,0,0,0,31.0,0,0.0,0,0,0
Lee,Franklin/Cedar/Marion/Harison,0,28,0,19,0,0,10,0,7,5,4,0,0,3,0,31,0,25,0,0,15,0,0.0,0,0.0,0,0,5
Lee,Green Bay/Washington,0,21,0,19,0,0,10,0,9,0,7,0,0,0,0,21,0,19,0,0,15,0,11.0,0,0.0,0,0,0
Lee,Jackson,0,13,0,13,0,0,10,0,12,0,12,0,0,1,0,13,0,13,0,0,10,0,12.0,0,12.0,0,0,0
Lee,Jefferson,0,7,0,18,0,0,0,0,11,0,0,0,0,5,0,7,0,18,0,0,0,0,11.0,0,0.0,0,0,5
Lee,Keokuk 1,2,3,0,24,0,0,0,0,13,3,14,13,0,0,0,0,0,24,0,0,0,0,13.0,0,15.0,16,0,0
Lee,Keokuk 2,0,2,0,2,0,0,0,0,13,2,2,1,0,0,0,0,0,4,0,0,0,0,13.0,0,5.0,0,0,0
Lee,Keokuk 3,0,9,0,18,0,0,1,0,14,0,13,0,1,3,0,9,0,19,0,0,0,0,14.0,0,14.0,0,0,0
Lee,Keokuk 4,0,4,0,14,0,2,0,0,10,1,2,0,0,0,0,0,0,21,0,0,0,0,10.0,0,0.0,0,0,0
Lee,Keokuk 5,0,11,0,20,0,0,2,0,13,5,10,4,0,0,0,15,0,22,0,0,0,0,14.0,0,13.0,1,0,0
Lee,Keokuk 6,0,12,0,11,0,0,0,0,9,0,6,1,0,0,0,12,0,12,0,0,0,0,9.0,0,6.0,0,0,0
Lee,Keokuk 7,0,22,0,22,0,1,7,0,15,0,5,8,0,0,0,22,0,27,0,0,13,0,18.0,0,0.0,0,0,0
Lee,Montrose,0,17,0,31,0,0,12,0,4,0,8,6,0,2,0,19,0,31,0,0,12,0,2.0,0,12.0,4,0,0
Lee,West Point/Pleasant Ridge/Denmark,0,21,0,33,0,0,2,0,16,0,16,10,0,1,0,21,0,35,0,0,0,0,17.0,0,18.0,0,0,7
Linn,Bertram,0,51,0,51,0,0,52,0,45,14,55,16,0,3,0,54,0,69,0,0,56,0,50.0,0,57.0,0,0,0
Linn,Boulder,0,12,0,0,0,0,0,0,0,0,9,0,0,1,0,12,0,0,0,0,0,0,0.0,0,9.0,0,0,1
Linn,Brown,1,18,0,18,0,0,20,0,19,3,11,0,0,0,1,0,0,22,0,0,26,0,22.0,0,0.0,0,0,0
Linn,Buffalo,0,11,0,1,0,0,0,0,0,0,9,1,0,0,0,11,0,1,0,0,0,0,0.0,0,9.0,1,0,0
Linn,Cedar Rapids 01,0,43,1,47,0,2,13,0,59,0,29,8,0,0,0,49,0,57,0,0,0,0,60.0,0,36.0,0,0,0
Linn,Cedar Rapids 02,0,38,0,22,0,1,4,0,50,4,34,8,0,1,0,39,0,29,0,0,0,0,52.0,0,41.0,0,0,1
Linn,Cedar Rapids 03,3,25,0,41,0,0,32,0,40,1,56,8,1,0,0,0,0,56,0,0,42,0,44.0,0,64.0,0,0,0
Linn,Cedar Rapids 04,0,40,0,33,0,0,41,0,50,0,43,11,0,0,0,42,0,40,0,0,42,0,50.0,0,44.0,0,0,0
Linn,Cedar Rapids 05,0,33,0,41,0,0,38,0,61,0,50,12,0,0,0,0,0,45,0,0,51,0,70.0,0,60.0,0,0,0
Linn,Cedar Rapids 06,0,29,0,53,0,0,36,0,49,1,42,19,0,0,0,0,0,65,0,0,55,0,60.0,0,47.0,0,0,0
Linn,Cedar Rapids 07,1,28,0,37,0,1,8,0,42,0,39,4,0,0,0,29,0,41,0,0,0,0,48.0,0,39.0,0,0,0
Linn,Cedar Rapids 08,0,20,0,16,0,1,4,0,45,7,25,10,0,0,0,27,0,21,0,0,0,0,46.0,0,28.0,0,6,0
Linn,Cedar Rapids 09,0,15,0,21,0,1,11,0,59,3,30,14,0,0,0,0,0,49,0,0,0,0,64.0,0,32.0,0,0,9
