,,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,First Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,Final Expression,URL to Documentation,Manually validated
,,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted,,
County,Precinct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polk,DES MOINES-84,0,4,0,10,0,1,7,0,27,0,6,4,0,0,0,0,0,11,0,0,9,0,29.0,0,9.0,0,0,0,,false
Polk,DOUGLAS-01,1,7,0,21,0,0,17,0,6,0,18,3,0,0,0,0,0,31,0,0,17,0,0.0,0,23.0,0,0,0,,false
Polk,ELKHART-01,0,15,1,26,0,0,15,0,14,2,15,4,14,0,0,15,0,27,0,0,18,0,14.0,0,17.0,0,14,0,,false
Polk,FOUR MILE-01,0,24,0,25,0,0,19,0,18,1,19,0,0,0,0,24,0,25,0,0,19,0,18.0,1,19.0,0,0,0,,false
Polk,FRANKLIN-01,0,26,0,22,0,1,27,0,4,6,17,0,0,1,0,28,0,24,0,0,30,0,0.0,0,19.0,0,0,0,,false
Polk,GRANGER-01,0,2,0,9,0,0,0,0,0,0,8,0,0,0,0,2,0,9,0,0,0,0,0.0,0,8.0,0,0,0,,false
Polk,GRIMES-01,0,52,0,95,0,0,48,0,45,13,39,22,0,0,0,57,0,114,0,0,55,0,61.0,0,0.0,0,0,0,,false
Polk,GRIMES-02,0,39,0,76,0,0,21,0,38,9,49,20,1,0,0,48,0,95,0,0,0,0,42.0,0,61.0,0,0,0,,false
Polk,GRIMES-03,0,24,0,43,0,0,25,0,23,0,35,8,0,1,0,25,0,45,0,0,26,0,25.0,0,36.0,0,0,2,,false
Polk,JEFFERSON-01,0,32,1,35,0,2,30,0,17,8,16,6,0,3,0,36,0,44,0,0,45,0,23.0,0,0.0,0,0,0,,false
Polk,JOHNSTON-01,0,45,0,78,0,0,36,0,43,8,59,9,0,0,0,46,0,83,0,0,43,0,44.0,0,59.0,0,0,0,,false
Polk,JOHNSTON-02,0,37,0,70,0,3,75,0,76,4,59,33,0,0,0,0,0,81,0,0,106,0,83.0,0,69.0,0,0,0,,false
Polk,JOHNSTON-03,1,42,0,75,0,0,47,0,17,12,41,13,0,2,0,53,0,78,0,0,57,0,0.0,0,58.0,0,0,2,,false
Polk,JOHNSTON-04,0,58,0,107,0,0,74,0,46,10,64,14,0,0,0,62,0,123,0,0,80,0,0.0,0,93.0,0,0,0,,false
Polk,JOHNSTON-05,0,75,0,148,0,0,70,0,96,13,79,3,0,0,0,79,0,152,0,0,75,0,99.0,0,80.0,0,0,0,,false
Polk,JOHNSTON-06,1,47,0,65,0,0,28,0,30,4,17,13,0,0,0,52,0,74,0,0,40,0,39.0,0,0.0,0,0,0,,false
Polk,MADISON-01,0,3,0,4,0,0,3,0,1,0,2,0,0,0,0,0,0,4,0,0,8,0,0.0,0,0.0,0,0,1,,false
Polk,MITCHELLVILLE-01,0,32,3,23,0,0,12,0,21,8,14,13,0,1,0,37,0,38,0,0,0,0,23.0,0,20.0,0,0,0,,false
Polk,PLEASANT HILL-01,0,32,0,35,0,0,22,0,49,9,37,5,0,0,0,43,0,42,0,0,0,0,53.0,0,44.0,0,0,0,,false
Polk,PLEASANT HILL-02,0,41,0,45,0,0,33,0,31,5,42,5,0,0,0,42,0,47,0,0,33,0,31.0,0,42.0,5,0,0,,false
Polk,PLEASANT HILL-03,0,35,0,48,0,0,32,0,35,2,26,7,0,3,0,35,0,51,0,0,35,0,36.0,0,30.0,0,0,0,,false
Polk,POLK CITY-01,0,38,0,86,0,2,49,0,43,15,34,8,1,3,0,0,0,106,0,0,69,0,45.0,0,45.0,0,0,0,,false
Polk,RUNNELLS-01,0,23,0,20,0,0,11,0,0,9,15,1,0,0,0,26,0,24,0,0,12,0,0.0,0,17.0,0,0,0,,false
Polk,SAYLOR-01,0,27,0,26,0,0,19,0,32,3,27,5,0,1,0,27,0,28,0,0,22,0,33.0,0,29.0,0,0,0,,false
Polk,SAYLOR-02,0,15,1,16,0,0,18,0,22,10,15,2,0,0,0,18,0,19,0,0,22,0,22.0,0,16.0,0,0,0,,false
Polk,SHELDAHL-01,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0.0,0,0.0,0,0,0,,false
Polk,URBANDALE-01,0,37,0,49,0,0,36,0,59,0,38,18,0,0,0,37,0,53,0,0,38,0,61.0,0,40.0,0,0,0,,false
Polk,URBANDALE-02,0,51,1,78,0,2,27,0,51,6,45,23,0,3,0,64,0,104,0,0,0,0,62.0,0,56.0,0,0,0,,false
Polk,URBANDALE-03,0,0,0,67,0,0,49,0,67,0,65,0,0,0,0,0,0,83,0,0,62,0,79.0,0,81.0,0,0,0,,false
Polk,URBANDALE-04,0,48,0,72,0,0,45,0,26,7,44,6,0,0,0,52,0,83,0,0,50,0,0.0,0,61.0,0,0,0,,false
Polk,URBANDALE-05,0,48,0,63,0,0,37,0,60,5,43,19,0,0,0,48,0,69,0,0,48,0,67.0,0,43.0,0,0,0,,false
Polk,URBANDALE-06,0,51,0,66,0,2,48,0,60,4,48,16,0,0,0,53,0,73,0,0,52,0,63.0,0,52.0,0,0,2,,false
Polk,URBANDALE-07,0,55,0,75,0,0,64,0,45,16,59,15,0,1,0,57,0,80,0,0,76,0,50.0,0,64.0,0,0,3,,false
Polk,URBANDALE-08,0,42,0,50,0,0,41,0,50,3,43,26,0,0,0,42,0,59,0,0,44,0,58.0,0,46.0,0,0,0,,false
Polk,URBANDALE-09,2,48,0,60,0,1,35,0,81,12,65,3,4,1,0,58,0,84,0,0,0,0,84.0,0,79.0,0,7,0,,false
Polk,URBANDALE-10,4,56,0,101,0,0,45,0,36,2,48,9,0,0,0,58,0,106,0,0,50,0,12.0,0,73.0,0,0,0,,false
Polk,URBANDALE-11,0,50,1,58,0,0,59,0,25,12,37,16,2,0,0,61,0,65,0,0,65,0,0.0,0,53.0,0,0,0,,false
Polk,WASHINGTON-01,0,0,0,5,0,0,0,0,2,1,11,2,0,0,0,0,0,5,0,0,0,0,2.0,1,0.0,2,0,0,,false
Polk,WDM-111,0,20,0,40,0,0,17,0,71,3,50,12,0,1,0,0,0,57,0,0,0,0,75.0,0,63.0,0,0,0,,false
Polk,WDM-112,0,18,0,28,0,0,21,0,34,0,28,0,0,0,0,0,0,33,0,0,24,0,36.0,0,32.0,0,0,0,,false
Polk,WDM-113,0,15,1,56,0,1,10,0,89,1,38,9,0,0,0,0,0,59,0,0,0,0,94.0,0,51.0,0,0,17,,false
Polk,WDM-114,2,62,0,108,0,1,58,0,74,10,53,9,0,1,0,68,0,128,0,0,70,0,100.0,0,0.0,0,0,0,,false
Polk,WDM-115,0,38,0,63,0,4,25,0,28,2,33,10,0,0,0,38,0,67,0,0,0,0,33.0,0,33.0,0,0,0,,false
Polk,WDM-116,1,45,2,51,0,0,50,0,79,8,48,5,0,0,0,49,0,57,0,0,54,0,81.0,0,48.0,0,0,0,,false
